_mileage,_mpg,_price,_year,brand_audi,brand_bmw,brand_ford,brand_hyundi,brand_merc,brand_skoda,brand_toyota,engineSize,fuelType_Diesel,fuelType_Electric,fuelType_Hybrid,fuelType_Other,fuelType_Petrol,transmission_Automatic,transmission_Manual,transmission_Other,transmission_Semi-Auto
10000,33.6,51990,2019,1,0,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
11586,32.8,51990,2019,1,0,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
30000,39.2,51990,2017,1,0,0,0,0,0,0,4.0,1,0,0,0,0,1,0,0,0
676,32.8,51990,2019,1,0,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
2800,32.8,51990,2019,0,0,0,0,1,0,0,3.0,1,0,0,0,0,0,0,0,1
5849,37.7,51990,2019,0,1,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
4279,41.5,51990,2019,0,1,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
12,37.7,51990,2019,0,1,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
102,37.7,51990,2019,0,1,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
3988,32.8,51990,2019,1,0,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
5850,37.7,51990,2019,0,1,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
2040,33.6,51990,2019,1,0,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
9804,33.6,51990,2019,1,0,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
3712,34.5,51990,2019,1,0,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
2901,34.5,51990,2019,1,0,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
11500,38.2,51990,2019,1,0,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
19800,22.8,51990,2014,1,0,0,0,0,0,0,4.2,0,0,0,0,1,0,0,0,1
10,47.1,51990,2017,0,1,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
9607,27.2,51990,2019,0,1,0,0,0,0,0,3.0,0,0,0,0,1,0,0,0,1
23156,28.0,51990,2015,0,0,0,0,1,0,0,5.5,0,0,0,0,1,1,0,0,0
7300,33.6,51990,2019,0,1,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
6059,27.4,51989,2018,0,0,0,0,1,0,0,4.0,0,0,0,0,1,0,0,0,1
9691,25.4,51988,2018,0,1,0,0,0,0,0,4.4,0,0,0,0,1,1,0,0,0
5529,40.4,51980,2019,0,1,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
4484,33.6,51980,2019,0,1,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
215,34.5,51970,2020,1,0,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
8206,32.8,51950,2019,1,0,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
13,37.7,51950,2019,0,1,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
2715,33.6,51950,2019,1,0,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
1775,41.5,51950,2019,0,1,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
19980,29.4,51950,2017,1,0,0,0,0,0,0,4.0,0,0,0,0,1,1,0,0,0
101,37.7,51950,2019,0,1,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
5984,27.2,51950,2019,0,1,0,0,0,0,0,3.0,0,0,0,0,1,1,0,0,0
3713,32.8,51912,2019,0,0,0,0,1,0,0,2.9,1,0,0,0,0,0,0,0,1
3224,37.7,51902,2019,0,1,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
7022,33.6,51900,2019,1,0,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
15955,39.2,51895,2017,1,0,0,0,0,0,0,4.0,1,0,0,0,0,0,0,0,1
12268,30.1,51890,2019,0,0,0,0,1,0,0,3.0,0,0,0,0,1,0,0,0,1
5980,37.7,51890,2019,0,1,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
1501,37.7,51880,2020,0,1,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
11464,33.6,51862,2019,1,0,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
3465,37.7,51822,2019,0,1,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
6000,32.8,51750,2019,1,0,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
12751,39.2,51595,2017,1,0,0,0,0,0,0,4.0,1,0,0,0,0,0,0,0,1
11886,48.7,51540,2019,0,0,0,0,1,0,0,2.9,1,0,0,0,0,0,0,0,1
10,37.7,51500,2019,0,1,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
32568,39.2,51500,2017,1,0,0,0,0,0,0,4.0,1,0,0,0,0,0,0,0,1
561,42.2,51500,2019,0,1,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
23500,27.4,51500,2019,0,0,0,0,1,0,0,4.0,0,0,0,0,1,0,0,0,1
7000,33.6,51495,2018,1,0,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
5000,34.5,51495,2020,1,0,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
9804,33.6,51490,2019,1,0,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
18988,39.2,51450,2018,1,0,0,0,0,0,0,4.0,1,0,0,0,0,1,0,0,0
9330,32.1,51416,2018,0,0,0,0,1,0,0,4.0,0,0,0,0,1,1,0,0,0
101,34.0,51402,2020,0,1,0,0,0,0,0,3.0,0,0,0,0,1,0,0,0,1
9803,37.7,51399,2019,0,1,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
171,48.7,51395,2020,0,1,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
1000,31.7,51379,2020,0,0,0,0,1,0,0,3.0,0,0,0,0,1,0,0,0,1
6235,32.8,51290,2019,0,0,0,0,1,0,0,3.0,1,0,0,0,0,1,0,0,0
1964,33.6,51250,2018,1,0,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
3658,37.7,51250,2019,0,1,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
5545,37.7,51232,2019,0,1,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
4500,30.1,51200,2018,0,0,0,0,1,0,0,4.0,0,0,0,0,1,0,0,0,1
5884,31.4,51124,2019,0,0,0,0,1,0,0,4.7,0,0,0,0,1,0,0,0,1
10627,31.4,51124,2019,0,0,0,0,1,0,0,4.7,0,0,0,0,1,1,0,0,0
4974,31.7,51124,2019,0,0,0,0,1,0,0,3.0,0,0,0,0,1,0,0,0,1
10903,31.7,51099,2019,0,0,0,0,1,0,0,3.0,0,0,0,0,1,1,0,0,0
2281,36.7,51096,2019,0,0,0,0,1,0,0,3.0,0,0,0,0,1,0,0,0,1
3536,27.2,51000,2019,0,1,0,0,0,0,0,3.0,0,0,0,0,1,0,0,0,1
2000,32.5,51000,2020,0,1,0,0,0,0,0,3.0,0,0,0,0,1,0,0,0,1
11858,32.1,51000,2018,1,0,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
5000,34.5,51000,2020,1,0,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
3238,36.7,51000,2019,0,0,0,0,1,0,0,2.0,1,0,0,0,0,0,0,0,1
1072,34.0,51000,2019,0,1,0,0,0,0,0,3.0,0,0,0,0,1,0,0,0,1
3033,33.6,51000,2018,0,1,0,0,0,0,0,3.0,0,0,0,0,1,1,0,0,0
5000,43.5,51000,2020,0,1,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
6000,37.7,51000,2019,0,1,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
2000,47.1,50998,2020,0,0,0,0,1,0,0,2.9,1,0,0,0,0,1,0,0,0
3500,30.1,50995,2020,0,0,0,0,0,0,1,2.8,1,0,0,0,0,1,0,0,0
20,36.7,50995,2020,0,0,0,0,1,0,0,2.0,1,0,0,0,0,1,0,0,0
9393,31.4,50995,2019,0,0,0,0,1,0,0,4.7,0,0,0,0,1,1,0,0,0
6254,30.1,50995,2019,0,0,0,0,0,0,1,2.8,1,0,0,0,0,0,0,0,1
3390,30.1,50995,2020,0,0,0,0,0,0,1,2.8,1,0,0,0,0,0,0,0,1
4151,37.7,50995,2019,0,1,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
5608,33.6,50990,2019,1,0,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
10,47.1,50990,2017,0,1,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
8550,27.4,50990,2018,0,0,0,0,1,0,0,4.0,0,0,0,0,1,1,0,0,0
5000,40.4,50990,2019,1,0,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
5925,37.7,50990,2019,0,1,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
4729,37.7,50990,2019,0,1,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
7721,29.1,50981,2019,0,0,0,0,1,0,0,3.0,0,0,0,0,1,1,0,0,0
5720,37.7,50980,2019,0,1,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
2850,36.7,50980,2019,0,0,0,0,1,0,0,2.0,1,0,0,0,0,0,0,0,1
13863,37.7,50980,2019,0,1,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
7606,44.8,50980,2019,0,1,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
4322,37.7,50950,2019,0,1,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
11800,30.1,50950,2019,0,0,0,0,1,0,0,3.0,0,0,0,0,1,1,0,0,0
4000,34.5,50950,2019,1,0,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
99,37.7,50900,2019,0,1,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
13,36.7,50899,2019,0,0,0,0,1,0,0,3.0,0,0,0,0,1,0,0,0,1
24,36.7,50899,2019,0,0,0,0,1,0,0,3.0,0,0,0,0,1,0,0,0,1
12500,32.1,50888,2018,1,0,0,0,0,0,0,2.9,0,0,0,0,1,1,0,0,0
1764,37.7,50882,2019,0,1,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
4202,41.5,50850,2019,0,1,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
100,37.7,50832,2019,0,1,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
1142,33.2,50800,2020,0,1,0,0,0,0,0,3.0,0,0,0,0,1,0,0,0,1
639,31.7,50799,2018,0,0,0,0,1,0,0,4.0,0,0,0,0,1,1,0,0,0
1462,31.7,50799,2018,0,0,0,0,1,0,0,3.0,0,0,0,0,1,0,0,0,1
4278,33.6,50786,2019,1,0,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
6000,32.8,50700,2019,0,0,0,0,1,0,0,3.0,1,0,0,0,0,0,0,0,1
10,45.6,50640,2019,0,0,0,0,1,0,0,2.2,1,0,0,0,0,1,0,0,0
2172,36.7,50636,2019,0,0,0,0,1,0,0,2.0,1,0,0,0,0,0,0,0,1
9339,30.1,50599,2019,0,0,0,0,1,0,0,3.0,0,0,0,0,1,0,0,0,1
4968,33.6,50576,2019,1,0,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
31855,25.4,50495,2018,0,1,0,0,0,0,0,4.4,0,0,0,0,1,0,0,0,1
2200,36.7,50495,2020,0,0,0,0,1,0,0,2.0,1,0,0,0,0,0,0,0,1
6215,37.7,50480,2019,0,1,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
3999,36.7,50480,2019,0,0,0,0,1,0,0,2.0,1,0,0,0,0,0,0,0,1
1000,36.7,50419,2020,0,0,0,0,1,0,0,2.0,1,0,0,0,0,0,0,0,1
4236,33.2,50414,2019,1,0,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
2218,33.6,50390,2019,0,1,0,0,0,0,0,3.0,0,0,0,0,1,0,0,0,1
4846,37.7,50382,2019,0,1,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
1078,32.5,50299,2019,0,0,0,0,1,0,0,3.0,0,0,0,0,1,0,0,0,1
1000,32.5,50299,2019,0,0,0,0,1,0,0,3.0,0,0,0,0,1,0,0,0,1
9706,33.2,50000,2019,1,0,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
5145,37.7,50000,2019,0,1,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
11000,33.6,50000,2018,1,0,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
17927,39.2,50000,2017,1,0,0,0,0,0,0,4.0,1,0,0,0,0,1,0,0,0
26612,39.2,50000,2018,1,0,0,0,0,0,0,4.0,1,0,0,0,0,1,0,0,0
1246,117.7,50000,2020,1,0,0,0,0,0,0,2.0,0,0,1,0,0,1,0,0,0
4500,33.2,50000,2019,1,0,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
12,34.5,50000,2020,1,0,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
700,34.0,50000,2020,0,1,0,0,0,0,0,3.0,0,0,0,0,1,0,0,0,1
8804,31.4,49999,2018,0,0,0,0,1,0,0,4.7,0,0,0,0,1,0,0,0,1
1466,34.0,49999,2019,0,1,0,0,0,0,0,3.0,0,0,0,0,1,1,0,0,0
5681,37.7,49999,2019,0,1,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
21575,20.9,49999,2017,0,0,1,0,0,0,0,5.0,0,0,0,0,1,0,1,0,0
2935,29.1,49999,2019,0,1,0,0,0,0,0,3.0,0,0,0,0,1,1,0,0,0
83,52.3,49998,2019,0,0,0,0,1,0,0,3.0,1,0,0,0,0,0,0,0,1
7101,37.7,49998,2019,0,1,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
16385,33.6,49995,2019,1,0,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
20360,50.4,49995,2018,1,0,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
23437,39.2,49995,2017,1,0,0,0,0,0,0,4.0,1,0,0,0,0,1,0,0,0
5558,33.6,49995,2019,1,0,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
3724,37.7,49995,2019,0,1,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
1972,37.7,49995,2019,0,1,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
4552,37.7,49995,2019,0,1,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
8900,31.7,49995,2018,0,0,0,0,1,0,0,3.0,0,0,0,0,1,0,0,0,1
8996,31.4,49995,2019,0,0,0,0,1,0,0,4.7,0,0,0,0,1,1,0,0,0
5000,27.4,49995,2020,0,0,0,0,1,0,0,3.0,0,0,0,0,1,0,0,0,1
2607,27.4,49995,2020,0,0,0,0,1,0,0,3.0,0,0,0,0,1,0,0,0,1
8251,36.2,49995,2019,0,0,0,0,1,0,0,2.0,1,0,0,0,0,1,0,0,0
1501,34.0,49995,2019,0,1,0,0,0,0,0,3.0,0,0,0,0,1,0,0,0,1
2000,26.4,49995,2020,0,0,0,0,1,0,0,3.0,0,0,0,0,1,0,0,0,1
5000,26.4,49995,2020,0,0,0,0,1,0,0,3.0,0,0,0,0,1,0,0,0,1
6836,30.1,49995,2019,0,0,0,0,0,0,1,2.8,1,0,0,0,0,1,0,0,0
9909,35.8,49995,2019,1,0,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
39300,39.2,49995,2017,1,0,0,0,0,0,0,4.0,1,0,0,0,0,0,0,0,1
10767,31.4,49995,2018,0,0,0,0,1,0,0,4.7,0,0,0,0,1,0,0,0,1
500,34.5,49994,2019,0,0,0,0,0,0,1,3.0,0,0,0,0,1,0,0,0,1
10,36.7,49991,2019,0,0,0,0,1,0,0,2.0,1,0,0,0,0,1,0,0,0
12332,33.6,49991,2018,1,0,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
6927,37.7,49991,2019,0,1,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
26000,31.7,49991,2017,0,0,0,0,1,0,0,4.0,0,0,0,0,1,1,0,0,0
1000,34.5,49991,2019,0,0,0,0,0,0,1,3.0,0,0,0,0,1,0,0,0,1
3454,33.2,49990,2019,1,0,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
5000,34.5,49990,2020,1,0,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
751,27.2,49990,2019,0,1,0,0,0,0,0,3.0,0,0,0,0,1,0,0,0,1
3000,34.5,49990,2019,0,0,0,0,0,0,1,3.0,0,0,0,0,1,0,0,0,1
5364,44.1,49990,2019,0,1,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
3062,33.6,49990,2019,1,0,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
33827,32.1,49990,2018,1,0,0,0,0,0,0,2.9,0,0,0,0,1,0,0,0,1
6000,34.5,49990,2019,1,0,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
6000,47.1,49990,2020,0,0,0,0,1,0,0,2.9,1,0,0,0,0,1,0,0,0
102,37.7,49990,2019,0,1,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
6000,32.8,49990,2019,1,0,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
22767,32.1,49990,2018,1,0,0,0,0,0,0,2.9,0,0,0,0,1,0,0,0,1
28,33.6,49990,2019,1,0,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
123,44.8,49990,2019,0,1,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
6000,35.8,49990,2019,1,0,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
10478,33.6,49990,2019,0,1,0,0,0,0,0,3.0,0,0,0,0,1,0,0,0,1
24000,29.4,49990,2016,1,0,0,0,0,0,0,4.0,0,0,0,0,1,1,0,0,0
19870,32.8,49990,2018,0,0,0,0,1,0,0,4.0,0,0,0,0,1,0,0,0,1
5794,32.8,49990,2019,0,0,0,0,1,0,0,3.0,1,0,0,0,0,0,0,0,1
3931,30.7,49990,2019,1,0,0,0,0,0,0,2.5,0,0,0,0,1,0,0,0,1
31,33.2,49990,2019,1,0,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
5401,32.8,49990,2019,0,0,0,0,1,0,0,3.0,1,0,0,0,0,0,0,0,1
37,33.2,49990,2019,1,0,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
3139,33.2,49990,2019,1,0,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
1611,36.7,49989,2019,0,0,0,0,1,0,0,2.0,1,0,0,0,0,0,0,0,1
6000,33.2,49989,2020,1,0,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
716,32.1,49989,2019,0,0,0,0,1,0,0,3.0,0,0,0,0,1,0,0,0,1
10,33.2,49985,2019,1,0,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
40274,39.2,49981,2018,1,0,0,0,0,0,0,4.0,1,0,0,0,0,0,0,0,1
4608,27.4,49980,2019,0,0,0,0,1,0,0,3.0,0,0,0,0,1,0,0,0,1
16,32.8,49980,2020,0,0,0,0,1,0,0,2.0,0,0,0,0,1,0,0,0,1
5041,37.7,49980,2019,0,1,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
16,32.8,49980,2020,0,0,0,0,1,0,0,2.0,0,0,0,0,1,0,0,0,1
3999,26.4,49980,2020,0,0,0,0,1,0,0,3.0,0,0,0,0,1,0,0,0,1
3981,37.7,49980,2019,0,1,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
4089,36.7,49980,2019,0,0,0,0,1,0,0,2.0,1,0,0,0,0,0,0,0,1
2010,36.7,49980,2019,0,0,0,0,1,0,0,2.0,1,0,0,0,0,0,0,0,1
934,34.0,49980,2019,0,1,0,0,0,0,0,3.0,0,0,0,0,1,0,0,0,1
3999,26.4,49980,2020,0,0,0,0,1,0,0,3.0,0,0,0,0,1,0,0,0,1
1000,34.0,49980,2020,0,1,0,0,0,0,0,3.0,0,0,0,0,1,0,0,0,1
9173,37.7,49980,2019,0,1,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
5881,37.7,49980,2019,0,1,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
4076,37.7,49980,2019,0,1,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
6054,36.7,49980,2019,0,0,0,0,1,0,0,3.0,0,0,0,0,1,0,0,0,1
3999,26.4,49980,2020,0,0,0,0,1,0,0,3.0,0,0,0,0,1,0,0,0,1
6277,37.7,49980,2019,0,1,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
3080,37.7,49980,2019,0,1,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
2844,36.7,49980,2019,0,0,0,0,1,0,0,2.0,1,0,0,0,0,0,0,0,1
8143,37.7,49980,2019,0,1,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
3951,37.7,49980,2019,0,1,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
23479,32.8,49980,2019,0,0,0,0,1,0,0,2.9,1,0,0,0,0,0,0,0,1
17587,40.9,49980,2018,0,0,0,0,1,0,0,3.0,0,0,0,0,1,1,0,0,0
4001,26.4,49980,2020,0,0,0,0,1,0,0,3.0,0,0,0,0,1,0,0,0,1
3999,26.4,49980,2020,0,0,0,0,1,0,0,3.0,0,0,0,0,1,0,0,0,1
3236,52.3,49980,2019,0,0,0,0,1,0,0,3.0,1,0,0,0,0,0,0,0,1
52,36.7,49980,2019,0,0,0,0,1,0,0,2.0,1,0,0,0,0,0,0,0,1
3999,26.4,49980,2020,0,0,0,0,1,0,0,3.0,0,0,0,0,1,0,0,0,1
4810,37.7,49980,2019,0,1,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
3999,26.4,49980,2020,0,0,0,0,1,0,0,3.0,0,0,0,0,1,0,0,0,1
3999,26.4,49980,2020,0,0,0,0,1,0,0,3.0,0,0,0,0,1,0,0,0,1
2950,34.9,49975,2020,0,1,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
6125,33.2,49950,2019,1,0,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
9333,32.8,49950,2019,0,0,0,0,1,0,0,3.0,1,0,0,0,0,1,0,0,0
23996,32.1,49950,2018,1,0,0,0,0,0,0,2.9,0,0,0,0,1,1,0,0,0
5501,36.7,49950,2019,0,0,0,0,1,0,0,2.0,1,0,0,0,0,1,0,0,0
7220,37.7,49950,2019,0,1,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
3139,31.7,49950,2019,0,0,0,0,1,0,0,3.0,0,0,0,0,1,0,0,0,1
16668,32.5,49950,2019,0,0,0,0,1,0,0,3.0,1,0,0,0,0,1,0,0,0
22500,29.4,49950,2016,1,0,0,0,0,0,0,4.0,0,0,0,0,1,0,0,0,1
3335,48.7,49950,2019,0,0,0,0,1,0,0,2.9,1,0,0,0,0,1,0,0,0
6200,28.0,49948,2016,0,0,0,0,1,0,0,5.5,0,0,0,0,1,1,0,0,0
26979,39.2,49900,2017,1,0,0,0,0,0,0,4.0,1,0,0,0,0,1,0,0,0
4000,30.7,49900,2019,1,0,0,0,0,0,0,2.5,0,0,0,0,1,0,0,0,1
2760,36.7,49899,2019,0,0,0,0,1,0,0,3.0,0,0,0,0,1,1,0,0,0
1279,36.7,49899,2019,0,0,0,0,1,0,0,3.0,0,0,0,0,1,1,0,0,0
11744,27.4,49891,2018,0,0,0,0,1,0,0,4.0,0,0,0,0,1,0,0,0,1
8090,32.1,49890,2017,0,0,0,0,1,0,0,4.7,0,0,0,0,1,1,0,0,0
9922,32.8,49883,2019,0,0,0,0,1,0,0,3.0,1,0,0,0,0,1,0,0,0
1000,36.7,49879,2020,0,0,0,0,1,0,0,2.0,1,0,0,0,0,0,0,0,1
3272,34.5,49865,2020,1,0,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
8372,35.8,49850,2019,1,0,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
29627,39.2,49850,2017,1,0,0,0,0,0,0,4.0,1,0,0,0,0,1,0,0,0
25800,39.2,49850,2018,1,0,0,0,0,0,0,4.0,1,0,0,0,0,0,0,0,1
3452,39.2,49800,2020,1,0,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
1810,31.7,49799,2019,0,0,0,0,1,0,0,3.0,0,0,0,0,1,0,0,0,1
8569,35.8,49792,2019,0,0,0,0,1,0,0,2.0,1,0,0,0,0,0,0,0,1
1500,117.7,49790,2020,1,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0,0
5654,28.5,49780,2019,0,0,0,0,1,0,0,4.0,0,0,0,0,1,1,0,0,0
5800,37.7,49750,2019,0,1,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
16,30.1,49750,2019,1,0,0,0,0,0,0,2.9,0,0,0,0,1,1,0,0,0
2423,33.6,49750,2019,1,0,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
9612,32.5,49699,2019,0,0,0,0,1,0,0,3.0,0,0,0,0,1,0,0,0,1
3151,36.7,49699,2019,0,0,0,0,1,0,0,3.0,1,0,0,0,0,0,0,0,1
1000,29.1,49669,2019,0,0,0,0,1,0,0,3.0,0,0,0,0,1,0,0,0,1
2024,34.0,49623,2020,0,1,0,0,0,0,0,3.0,0,0,0,0,1,0,0,0,1
1000,44.8,49589,2019,0,0,0,0,1,0,0,2.2,1,0,0,0,0,0,0,0,1
1000,26.7,49569,2019,0,0,0,0,1,0,0,3.0,0,0,0,0,1,0,0,0,1
11452,35.8,49549,2019,0,0,0,0,1,0,0,2.0,1,0,0,0,0,0,0,0,1
19719,34.0,49500,2018,0,0,0,0,1,0,0,3.0,1,0,0,0,0,1,0,0,0
4250,31.7,49500,2019,0,0,0,0,1,0,0,3.0,0,0,0,0,1,1,0,0,0
3644,36.7,49500,2019,0,0,0,0,1,0,0,2.0,1,0,0,0,0,0,0,0,1
41854,29.4,49500,2016,1,0,0,0,0,0,0,4.0,0,0,0,0,1,1,0,0,0
2134,31.7,49499,2019,0,0,0,0,1,0,0,3.0,0,0,0,0,1,0,0,0,1
4180,36.7,49499,2019,0,0,0,0,1,0,0,3.0,1,0,0,0,0,0,0,0,1
358,29.1,49499,2019,0,0,0,0,1,0,0,3.0,0,0,0,0,1,0,0,0,1
10,34.5,49499,2019,0,0,0,0,0,0,1,3.0,0,0,0,0,1,1,0,0,0
1000,29.1,49499,2019,0,0,0,0,1,0,0,3.0,0,0,0,0,1,0,0,0,1
2055,35.8,49496,2019,1,0,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
4000,117.7,49495,2020,1,0,0,0,0,0,0,2.0,0,0,1,0,0,0,0,0,1
5680,33.6,49495,2019,1,0,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
12390,33.2,49490,2019,1,0,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
162,34.5,49490,2019,0,0,0,0,0,0,1,3.0,0,0,0,0,1,1,0,0,0
3252,37.7,49490,2019,0,1,0,0,0,0,0,3.0,1,0,0,0,0,0,0,0,1
6301,33.2,49490,2019,1,0,0,0,0,0,0,3.0,1,0,0,0,0,1,0,0,0
30262,39.2,49490,2017,1,0,0,0,0,0,0,4.0,1,0,0,0,0,0,0,0,1
7,32.5,49490,2020,0,1,0,0,0,0,0,3.0,0,0,0,0,1,0,0,0,1
10,34.0,49488,2020,0,1,0,0,0,0,0,3.0,0,0,0,0,1,1,0,0,0
6748,27.2,49488,2019,0,1,0,0,0,0,0,3.0,0,0,0,0,1,1,0,0,0
